,0,1,2,3
0,0.5608047882880673,0.7115180746102207,0.6248832984342163,0.5576060666087334
1,0.3468074351674764,0.453757050675822,0.3910937109554744,0.43152038931975095
2,0.8864919307243666,0.8582945732924058,0.6435081706804378,0.9597621592392394
3,0.20459691439723415,0.33820560951037526,0.2576657190330418,0.269308064015149
4,0.19272399069619267,0.7200901802816121,0.6278615284648841,0.049324557344929146
5,0.109186958946474,0.07075105774311455,0.6262010145975416,0.14091509074848466
6,0.03672234822963284,0.015812599667884186,0.6389172273315453,0.10480312746896168
