,0,1,2,3,4,5,6,7,8,9
0,0.9907342364594897,1.0108108748930633,0.9975579798762284,1.002101165964831,1.0081286984270648,1.0031471767885034,0.9952889143366065,1.007685913872314,0.9972587485729619,1.000144213641855
1,1.0145642207968733,1.0333040494068602,1.019966197893278,1.0255172790365241,1.0306462893822859,1.0283236654928951,1.0143604756740405,1.0274075750235887,1.018983375294332,1.0233616305456548
2,1.0476716226855582,1.0726488849298195,1.0738852133261652,1.074955689117528,1.0672548223597003,1.0777266959141114,1.0621668037201675,1.094527877494369,1.0780998899245484,1.0566252570570618
3,1.178628008908949,1.1681628155665293,1.1398188462803238,1.1967677466792397,1.1475182955639962,1.166681516941794,1.1587141599048218,1.1781959748077986,1.1640566514640265,1.1794666438034218
4,1.1837517374041673,1.2550852776125951,1.2167004541837314,1.2004586870624987,1.2339488334617146,1.209096605773831,1.187012457544976,1.1836124046898449,1.2011776603771422,1.2160744526842269
5,1.0145642207968733,1.0333040494068602,1.019966197893278,1.0255172790365241,1.0306462893822859,1.0283236654928951,1.0143604756740405,1.0274075750235887,1.018983375294332,1.0233616305456548
